"";"cache_id";"reporting_level";"area";"Nobs_rl_a";"Nobs_rl";"Nobs";"Perc_a";"Perc_rl"
"2493";"MHL_2019_HIES_D1_CON_GPWG";"national";"urban";3069;4769;4769;0,64;1
"2494";"MKD_1998_HBS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2495";"MKD_2000_HBS_D1_CON_GPWG";"national";"urban";1552;4027;4027;0,39;1
"2496";"MKD_2000_HBS_D1_CON_GPWG";"national";"rural";2475;4027;4027;0,61;1
"2497";"MKD_2002_HBS_D1_CON_GPWG";"national";"urban";8900;16351;16351;0,54;1
"2498";"MKD_2002_HBS_D1_CON_GPWG";"national";"rural";7451;16351;16351;0,46;1
"2499";"MKD_2003_HBS_D1_CON_GPWG";"national";"urban";9329;17025;17025;0,55;1
"2500";"MKD_2003_HBS_D1_CON_GPWG";"national";"rural";7696;17025;17025;0,45;1
"2501";"MKD_2004_HBS_D1_CON_GPWG";"national";"urban";8083;14287;14287;0,57;1
"2502";"MKD_2004_HBS_D1_CON_GPWG";"national";"rural";6204;14287;14287;0,43;1
"2503";"MKD_2005_HBS_D1_CON_GPWG";"national";"urban";10751;18538;18538;0,58;1
"2504";"MKD_2005_HBS_D1_CON_GPWG";"national";"rural";7787;18538;18538;0,42;1
"2505";"MKD_2006_HBS_D1_CON_GPWG";"national";"rural";8050;19025;19025;0,42;1
"2506";"MKD_2006_HBS_D1_CON_GPWG";"national";"urban";10975;19025;19025;0,58;1
"2507";"MKD_2008_HBS_D1_CON_GPWG";"national";"rural";6370;15848;15848;0,4;1
"2508";"MKD_2008_HBS_D1_CON_GPWG";"national";"urban";9478;15848;15848;0,6;1
"2509";"MKD_2010_SILC-C_D1_INC_GPWG";"national";"";13805;13805;13805;1;1
"2510";"MKD_2011_SILC-C_D1_INC_GPWG";"national";"";15322;15322;15322;1;1
"2511";"MKD_2012_SILC-C_D1_INC_GPWG";"national";"";14217;14217;14217;1;1
"2512";"MKD_2013_SILC-C_D1_INC_GPWG";"national";"";13687;13687;13687;1;1
"2513";"MKD_2014_SILC-C_D1_INC_GPWG";"national";"";12493;12493;12493;1;1
"2514";"MKD_2015_SILC-C_D1_INC_GPWG";"national";"";13400;13400;13400;1;1
"2515";"MKD_2016_SILC-C_D1_INC_GPWG";"national";"";14295;14295;14295;1;1
"2516";"MKD_2017_SILC-C_D1_INC_GPWG";"national";"";14879;14879;14879;1;1
"2517";"MKD_2018_SILC-C_D1_INC_GPWG";"national";"rural";2237;4920;4920;0,45;1
"2518";"MKD_2018_SILC-C_D1_INC_GPWG";"national";"urban";2643;4920;4920;0,54;1
"2519";"MKD_2018_SILC-C_D1_INC_GPWG";"national";"";40;4920;4920;0,01;1
"2520";"MKD_2019_SILC-C_D1_INC_GPWG";"national";"rural";7942;16059;16059;0,49;1
"2521";"MKD_2019_SILC-C_D1_INC_GPWG";"national";"urban";7976;16059;16059;0,5;1
"2522";"MKD_2019_SILC-C_D1_INC_GPWG";"national";"";141;16059;16059;0,01;1
"2523";"MKD_2020_SILC-C_D1_INC_GPWG";"national";"rural";8136;16773;16773;0,49;1
"2524";"MKD_2020_SILC-C_D1_INC_GPWG";"national";"";157;16773;16773;0,01;1
"2525";"MKD_2020_SILC-C_D1_INC_GPWG";"national";"urban";8480;16773;16773;0,51;1
"2526";"MLI_1994_EMCES_D1_CON_HIST";"national";"rural";3863;9312;9312;0,41;1
"2527";"MLI_1994_EMCES_D1_CON_HIST";"national";"urban";5449;9312;9312;0,59;1
"2528";"MLI_2001_EMEP_D1_CON_GPWG";"national";"rural";3492;4966;4966;0,7;1
"2529";"MLI_2001_EMEP_D1_CON_GPWG";"national";"urban";1474;4966;4966;0,3;1
"2530";"MLI_2006_ELIM_D1_CON_GPWG";"national";"rural";3246;4494;4494;0,72;1
"2531";"MLI_2006_ELIM_D1_CON_GPWG";"national";"urban";1248;4494;4494;0,28;1
"2532";"MLI_2009_ELIM_D1_CON_GPWG";"national";"urban";26908;86936;86936;0,31;1
"2533";"MLI_2009_ELIM_D1_CON_GPWG";"national";"rural";60028;86936;86936;0,69;1
"2534";"MLI_2018_EHCVM_D1_CON_GPWG";"national";"rural";28005;46014;46014;0,61;1
"2535";"MLI_2018_EHCVM_D1_CON_GPWG";"national";"urban";18009;46014;46014;0,39;1
"2536";"MLI_2021_EHCVM_D1_CON_GPWG";"national";"rural";24726;43472;43472;0,57;1
"2537";"MLI_2021_EHCVM_D1_CON_GPWG";"national";"urban";18746;43472;43472;0,43;1
"2538";"MLT_2007_EU-SILC_D1_INC_GPWG";"national";"";10244;10244;10244;1;1
"2539";"MLT_2008_EU-SILC_D1_INC_GPWG";"national";"";9580;9580;9580;1;1
"2540";"MLT_2009_EU-SILC_D1_INC_GPWG";"national";"urban";10212;10212;10212;1;1
"2541";"MLT_2010_EU-SILC_D1_INC_GPWG";"national";"urban";10370;10370;10370;1;1
"2542";"MLT_2011_EU-SILC_D1_INC_GPWG";"national";"urban";11193;11193;11193;1;1
"2543";"MLT_2012_EU-SILC_D1_INC_GPWG";"national";"urban";11922;11922;11922;1;1
"2544";"MLT_2013_EU-SILC_D1_INC_GPWG";"national";"urban";11957;11957;11957;1;1
"2545";"MLT_2014_EU-SILC_D1_INC_GPWG";"national";"urban";11802;11802;11802;1;1
"2546";"MLT_2015_EU-SILC_D1_INC_GPWG";"national";"urban";11249;11249;11249;1;1
"2547";"MLT_2016_EU-SILC_D1_INC_GPWG";"national";"urban";10738;10738;10738;1;1
"2548";"MLT_2017_EU-SILC_D1_INC_GPWG";"national";"urban";10146;10146;10146;1;1
"2549";"MLT_2018_EU-SILC_D1_INC_GPWG";"national";"urban";9815;9815;9815;1;1
"2550";"MLT_2019_EU-SILC_D1_INC_GPWG";"national";"urban";9552;9552;9552;1;1
"2551";"MLT_2020_EU-SILC_D1_INC_GPWG";"national";"urban";9552;9552;9552;1;1
"2552";"MLT_2021_EU-SILC_D1_INC_GPWG";"national";"urban";10093;10093;10093;1;1
"2553";"MMR_2015_MPLCS_D1_CON_GPWG";"national";"rural";10732;16651;16651;0,64;1
"2554";"MMR_2015_MPLCS_D1_CON_GPWG";"national";"urban";5919;16651;16651;0,36;1
"2555";"MMR_2017_MLCS_D1_CON_GPWG";"national";"rural";37170;60357;60357;0,62;1
"2556";"MMR_2017_MLCS_D1_CON_GPWG";"national";"urban";23187;60357;60357;0,38;1
"2557";"MNE_2005_HBS_D1_CON_GPWG";"national";"urban";3131;5242;5242;0,6;1
"2558";"MNE_2005_HBS_D1_CON_GPWG";"national";"rural";2111;5242;5242;0,4;1
"2559";"MNE_2006_HBS_D1_CON_GPWG";"national";"urban";2601;4552;4552;0,57;1
"2560";"MNE_2006_HBS_D1_CON_GPWG";"national";"rural";1951;4552;4552;0,43;1
"2561";"MNE_2007_HBS_D1_CON_GPWG";"national";"urban";2116;3630;3630;0,58;1
"2562";"MNE_2007_HBS_D1_CON_GPWG";"national";"rural";1514;3630;3630;0,42;1
"2563";"MNE_2008_HBS_D1_CON_GPWG";"national";"urban";2399;3984;3984;0,6;1
"2564";"MNE_2008_HBS_D1_CON_GPWG";"national";"rural";1585;3984;3984;0,4;1
"2565";"MNE_2009_HBS_D1_CON_GPWG";"national";"rural";1292;3766;3766;0,34;1
"2566";"MNE_2009_HBS_D1_CON_GPWG";"national";"urban";2474;3766;3766;0,66;1
"2567";"MNE_2010_HBS_D1_CON_GPWG";"national";"urban";2437;3913;3913;0,62;1
"2568";"MNE_2010_HBS_D1_CON_GPWG";"national";"rural";1476;3913;3913;0,38;1
"2569";"MNE_2011_HBS_D1_CON_GPWG";"national";"urban";2462;3966;3966;0,62;1
"2570";"MNE_2011_HBS_D1_CON_GPWG";"national";"rural";1504;3966;3966;0,38;1
"2571";"MNE_2012_HBS_D1_CON_GPWG";"national";"urban";824;1263;1263;0,65;1
"2572";"MNE_2012_HBS_D1_CON_GPWG";"national";"rural";439;1263;1263;0,35;1
"2573";"MNE_2013_HBS_D1_CON_GPWG";"national";"urban";811;1199;1199;0,68;1
"2574";"MNE_2013_HBS_D1_CON_GPWG";"national";"rural";388;1199;1199;0,32;1
"2575";"MNE_2013_SILC-C_D1_INC_GPWG";"national";"rural";4588;11724;11724;0,39;1
"2576";"MNE_2013_SILC-C_D1_INC_GPWG";"national";"urban";7136;11724;11724;0,61;1
"2577";"MNE_2014_HBS_D1_CON_GPWG";"national";"urban";2814;4135;4135;0,68;1
"2578";"MNE_2014_HBS_D1_CON_GPWG";"national";"rural";1321;4135;4135;0,32;1
"2579";"MNE_2014_SILC-C_D1_INC_GPWG";"national";"rural";5622;14329;14329;0,39;1
"2580";"MNE_2014_SILC-C_D1_INC_GPWG";"national";"urban";8707;14329;14329;0,61;1
"2581";"MNE_2015_SILC-C_D1_INC_GPWG";"national";"rural";5374;13843;13843;0,39;1
"2582";"MNE_2015_SILC-C_D1_INC_GPWG";"national";"urban";8469;13843;13843;0,61;1
"2583";"MNE_2016_SILC-C_D1_INC_GPWG";"national";"rural";5271;13719;13719;0,38;1
"2584";"MNE_2016_SILC-C_D1_INC_GPWG";"national";"urban";8448;13719;13719;0,62;1
"2585";"MNE_2017_SILC-C_D1_INC_GPWG";"national";"urban";7809;12887;12887;0,61;1
"2586";"MNE_2017_SILC-C_D1_INC_GPWG";"national";"rural";5078;12887;12887;0,39;1
"2587";"MNE_2018_SILC-C_D1_INC_GPWG";"national";"urban";7763;12554;12554;0,62;1
"2588";"MNE_2018_SILC-C_D1_INC_GPWG";"national";"rural";4791;12554;12554;0,38;1
"2589";"MNE_2019_SILC-C_D1_INC_GPWG";"national";"urban";7628;12673;12673;0,6;1
"2590";"MNE_2019_SILC-C_D1_INC_GPWG";"national";"rural";5045;12673;12673;0,4;1
"2591";"MNE_2020_SILC-C_D1_INC_GPWG";"national";"urban";6947;12206;12206;0,57;1
"2592";"MNE_2020_SILC-C_D1_INC_GPWG";"national";"rural";5259;12206;12206;0,43;1
"2593";"MNE_2021_SILC-C_D1_INC_GPWG";"national";"rural";5653;13012;13012;0,43;1
"2594";"MNE_2021_SILC-C_D1_INC_GPWG";"national";"urban";7359;13012;13012;0,57;1
"2595";"MNE_2022_SILC-C_D1_INC_GPWG";"national";"urban";6527;12288;12288;0,53;1
"2596";"MNE_2022_SILC-C_D1_INC_GPWG";"national";"rural";5761;12288;12288;0,47;1
"2597";"MNG_1995_LSMS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2598";"MNG_1998_LSMS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2599";"MNG_2002_HIES-LSMS_D1_CON_HIST";"national";"urban";1851;3308;3308;0,56;1
"2600";"MNG_2002_HIES-LSMS_D1_CON_HIST";"national";"rural";1457;3308;3308;0,44;1
"2601";"MNG_2007_HSES_D1_CON_HIST";"national";"rural";4983;11176;11176;0,45;1
"2602";"MNG_2007_HSES_D1_CON_HIST";"national";"urban";6193;11176;11176;0,55;1
"2603";"MNG_2010_HSES_D1_CON_GPWG";"national";"rural";4987;11198;11198;0,45;1
"2604";"MNG_2010_HSES_D1_CON_GPWG";"national";"urban";6211;11198;11198;0,55;1
"2605";"MNG_2011_HSES_D1_CON_GPWG";"national";"urban";6218;11211;11211;0,55;1
"2606";"MNG_2011_HSES_D1_CON_GPWG";"national";"rural";4993;11211;11211;0,45;1
"2607";"MNG_2012_HSES_D1_CON_GPWG";"national";"rural";20803;46648;46648;0,45;1
"2608";"MNG_2012_HSES_D1_CON_GPWG";"national";"urban";25845;46648;46648;0,55;1
"2609";"MNG_2014_HSES_D1_CON_GPWG";"national";"urban";31486;56791;56791;0,55;1
"2610";"MNG_2014_HSES_D1_CON_GPWG";"national";"rural";25305;56791;56791;0,45;1
"2611";"MNG_2016_HSES_D1_CON_GPWG";"national";"urban";31169;56575;56575;0,55;1
"2612";"MNG_2016_HSES_D1_CON_GPWG";"national";"rural";25406;56575;56575;0,45;1
"2613";"MNG_2018_HSES_D1_CON_GPWG";"national";"rural";25457;57556;57556;0,44;1
"2614";"MNG_2018_HSES_D1_CON_GPWG";"national";"urban";32099;57556;57556;0,56;1
"2615";"MNG_2022_HSES_D1_CON_GPWG";"national";"rural";36113;78299;78299;0,46;1
"2616";"MNG_2022_HSES_D1_CON_GPWG";"national";"urban";42186;78299;78299;0,54;1
"2617";"MOZ_1996_NHS_D1_CON_GPWG";"national";"rural";5811;8250;8250;0,7;1
"2618";"MOZ_1996_NHS_D1_CON_GPWG";"national";"urban";2439;8250;8250;0,3;1
"2619";"MOZ_2002_IAF_D1_CON_GPWG";"national";"rural";4695;8700;8700;0,54;1
"2620";"MOZ_2002_IAF_D1_CON_GPWG";"national";"urban";4005;8700;8700;0,46;1
"2621";"MOZ_2008_IOF_D1_CON_GPWG";"national";"rural";25572;51177;51177;0,5;1
"2622";"MOZ_2008_IOF_D1_CON_GPWG";"national";"urban";25605;51177;51177;0,5;1
"2623";"MOZ_2014_IOF_D1_CON_GPWG";"national";"urban";90559;163571;163571;0,55;1
"2624";"MOZ_2014_IOF_D1_CON_GPWG";"national";"rural";73012;163571;163571;0,45;1
"2625";"MOZ_2019_IOF_D1_CON_GPWG";"national";"";13307;13307;13307;1;1
"2626";"MOZ_2022_IOF_D1_CON_GPWG";"national";"";15385;15385;15385;1;1
"2627";"MRT_1987_EPCV_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2628";"MRT_1993_EP_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2629";"MRT_1995_EPCV_D1_CON_GPWG";"national";"rural";1220;3413;3413;0,36;1
"2630";"MRT_1995_EPCV_D1_CON_GPWG";"national";"urban";2193;3413;3413;0,64;1
"2631";"MRT_2000_EPCV_D1_CON_GPWG";"national";"rural";3081;5862;5862;0,53;1
"2632";"MRT_2000_EPCV_D1_CON_GPWG";"national";"urban";2781;5862;5862;0,47;1
"2633";"MRT_2004_EPCV_D1_CON_GPWG";"national";"urban";4020;9385;9385;0,43;1
"2634";"MRT_2004_EPCV_D1_CON_GPWG";"national";"rural";5365;9385;9385;0,57;1
"2635";"MRT_2008_EPCV_D1_CON_GPWG";"national";"rural";7557;13676;13676;0,55;1
"2636";"MRT_2008_EPCV_D1_CON_GPWG";"national";"urban";6119;13676;13676;0,45;1
"2637";"MRT_2014_EPCV_D1_CON_GPWG";"national";"rural";24258;53715;53715;0,45;1
"2638";"MRT_2014_EPCV_D1_CON_GPWG";"national";"urban";29457;53715;53715;0,55;1
"2639";"MRT_2019_EPCV_D1_CON_GPWG";"national";"rural";31936;60594;60594;0,53;1
"2640";"MRT_2019_EPCV_D1_CON_GPWG";"national";"urban";28658;60594;60594;0,47;1
"2641";"MUS_2006_HBS_D1_CON_GPWG";"national";"rural";6690;6720;6720;1;1
"2642";"MUS_2006_HBS_D1_CON_GPWG";"national";"urban";30;6720;6720;0;1
"2643";"MUS_2012_HBS_D1_CON_GPWG";"national";"urban";23741;23741;23741;1;1
"2644";"MUS_2017_HBS_D1_CON_GPWG";"national";"urban";23781;23781;23781;1;1
"2645";"MWI_1997_IHS-I_D1_CON_GPWG";"national";"rural";9280;10698;10698;0,87;1
"2646";"MWI_1997_IHS-I_D1_CON_GPWG";"national";"urban";1418;10698;10698;0,13;1
"2647";"MWI_2004_IHS-II_D1_CON_GPWG";"national";"rural";9838;11278;11278;0,87;1
"2648";"MWI_2004_IHS-II_D1_CON_GPWG";"national";"urban";1440;11278;11278;0,13;1
"2649";"MWI_2010_IHS-III_D1_CON_GPWG";"national";"rural";45223;54664;54664;0,83;1
"2650";"MWI_2010_IHS-III_D1_CON_GPWG";"national";"urban";9441;54664;54664;0,17;1
"2651";"MWI_2016_IHS-IV_D1_CON_GPWG";"national";"rural";44203;53885;53885;0,82;1
"2652";"MWI_2016_IHS-IV_D1_CON_GPWG";"national";"urban";9682;53885;53885;0,18;1
"2653";"MWI_2019_IHS-V_D1_CON_GPWG";"national";"rural";41652;50476;50476;0,83;1
"2654";"MWI_2019_IHS-V_D1_CON_GPWG";"national";"urban";8824;50476;50476;0,17;1
"2655";"MYS_1984_HIS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2656";"MYS_1987_HIS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2657";"MYS_1989_HIS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2658";"MYS_1992_HIS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2659";"MYS_1995_HIS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2660";"MYS_1997_HIS_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2661";"MYS_2004_HIS_D1_INC_GPWG";"national";"rural";16671;36565;36565;0,46;1
"2662";"MYS_2004_HIS_D1_INC_GPWG";"national";"urban";19894;36565;36565;0,54;1
"2663";"MYS_2007_HIS_D1_INC_GPWG";"national";"urban";20186;37253;37253;0,54;1
"2664";"MYS_2007_HIS_D1_INC_GPWG";"national";"rural";17067;37253;37253;0,46;1
"2665";"MYS_2009_HIS_D1_INC_GPWG";"national";"rural";20355;45805;45805;0,44;1
"2666";"MYS_2009_HIS_D1_INC_GPWG";"national";"urban";25450;45805;45805;0,56;1
"2667";"MYS_2012_HIS_D1_INC_GPWG";"national";"rural";17877;44106;44106;0,41;1
"2668";"MYS_2012_HIS_D1_INC_GPWG";"national";"urban";26229;44106;44106;0,59;1
"2669";"MYS_2014_HIS_D1_INC_GPWG";"national";"urban";56366;81137;81137;0,69;1
"2670";"MYS_2014_HIS_D1_INC_GPWG";"national";"rural";24771;81137;81137;0,31;1
"2671";"MYS_2016_HIS_D1_INC_GPWG";"national";"urban";216668;322593;322593;0,67;1
"2672";"MYS_2016_HIS_D1_INC_GPWG";"national";"rural";105925;322593;322593;0,33;1
"2673";"MYS_2019_HIESBA_D1_INC_GPWG";"national";"urban";53625;82735;82735;0,65;1
"2674";"MYS_2019_HIESBA_D1_INC_GPWG";"national";"rural";29110;82735;82735;0,35;1
"2675";"MYS_2022_HIS_D1_INC_GPWG";"national";"rural";25184;87411;87411;0,29;1
"2676";"MYS_2022_HIS_D1_INC_GPWG";"national";"urban";62227;87411;87411;0,71;1
"2677";"NAM_1993_NHIES_D1_INC_SYNTH";"national";"national";100000;100000;100000;1;1
"2678";"NAM_2003_NHIES_D1_CON_GPWG";"national";"urban";4315;9766;9766;0,44;1
"2679";"NAM_2003_NHIES_D1_CON_GPWG";"national";"rural";5451;9766;9766;0,56;1
"2680";"NAM_2009_NHIES_D1_CON_GPWG";"national";"rural";27346;44614;44614;0,61;1
"2681";"NAM_2009_NHIES_D1_CON_GPWG";"national";"urban";17268;44614;44614;0,39;1
"2682";"NAM_2015_NHIES_D1_CON_GPWG";"national";"rural";24463;41581;41581;0,59;1
"2683";"NAM_2015_NHIES_D1_CON_GPWG";"national";"urban";17073;41581;41581;0,41;1
"2684";"NAM_2015_NHIES_D1_CON_GPWG";"national";"";45;41581;41581;0;1
"2685";"NER_1992_ENBCM_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2686";"NER_1994_EPCES_D1_CON_HIST";"national";"rural";1724;4408;4408;0,39;1
"2687";"NER_1994_EPCES_D1_CON_HIST";"national";"urban";2684;4408;4408;0,61;1
"2688";"NER_2005_ENCVM_D1_CON_GPWG";"national";"rural";4670;6690;6690;0,7;1
"2689";"NER_2005_ENCVM_D1_CON_GPWG";"national";"urban";2020;6690;6690;0,3;1
"2690";"NER_2007_ENBCM_D1_CON_GPWG";"national";"urban";1916;4000;4000;0,48;1
"2691";"NER_2007_ENBCM_D1_CON_GPWG";"national";"rural";2084;4000;4000;0,52;1
"2692";"NER_2011_ECVMA_D1_CON_GPWG";"national";"rural";2343;3859;3859;0,61;1
"2693";"NER_2011_ECVMA_D1_CON_GPWG";"national";"urban";1516;3859;3859;0,39;1
"2694";"NER_2014_ECVMA_D1_CON_GPWG";"national";"rural";14604;22670;22670;0,64;1
"2695";"NER_2014_ECVMA_D1_CON_GPWG";"national";"urban";8066;22670;22670;0,36;1
"2696";"NER_2018_EHCVM_D1_CON_GPWG";"national";"rural";26376;35405;35405;0,74;1
"2697";"NER_2018_EHCVM_D1_CON_GPWG";"national";"urban";9029;35405;35405;0,26;1
"2698";"NER_2021_EHCVM_D1_CON_GPWG";"national";"rural";28022;44080;44080;0,64;1
"2699";"NER_2021_EHCVM_D1_CON_GPWG";"national";"urban";16058;44080;44080;0,36;1
"2700";"NGA_1985_NCS_D1_CON_SYNTH";"national";"national";100000;100000;100000;1;1
"2701";"NGA_1992_NCS_D1_CON_HIST";"national";"rural";5276;8937;8937;0,59;1
"2702";"NGA_1992_NCS_D1_CON_HIST";"national";"urban";3661;8937;8937;0,41;1
"2703";"NGA_1996_NCS_D1_CON_HIST";"national";"rural";8189;8189;8189;1;1
"2704";"NGA_2003_LSS_D1_CON_GPWG";"national";"rural";14395;18930;18930;0,76;1
"2705";"NGA_2003_LSS_D1_CON_GPWG";"national";"urban";4535;18930;18930;0,24;1
"2706";"NGA_2010_GHSP-W1_D1_CON_GPWG";"national";"";943800;943800;943800;1;1
"2707";"NGA_2012_GHSP-W2_D1_CON_GPWG";"national";"";890500;890500;890500;1;1
"2708";"NGA_2015_GHSP-W3_D1_CON_GPWG";"national";"";895100;895100;895100;1;1
"2709";"NGA_2018_LSS_D1_CON_GPWG";"national";"rural";81065;112564;112564;0,72;1
"2710";"NGA_2018_LSS_D1_CON_GPWG";"national";"urban";31499;112564;112564;0,28;1
"2711";"NGA_2022_LSS_D1_CON_GPWG";"national";"rural";9927;21916;21916;0,45;1
"2712";"NGA_2022_LSS_D1_CON_GPWG";"national";"urban";11989;21916;21916;0,55;1
"2713";"NIC_1993_EMNV_D1_CON_GPWG";"national";"rural";9761;21953;21953;0,44;1
"2714";"NIC_1993_EMNV_D1_CON_GPWG";"national";"urban";12192;21953;21953;0,56;1
"2715";"NIC_1993_EMNV_D1_INC_GPWG";"national";"rural";10217;23315;23315;0,44;1
"2716";"NIC_1993_EMNV_D1_INC_GPWG";"national";"urban";13098;23315;23315;0,56;1
"2717";"NIC_1998_EMNV_D1_CON_GPWG";"national";"rural";11107;22706;22706;0,49;1
"2718";"NIC_1998_EMNV_D1_CON_GPWG";"national";"urban";11599;22706;22706;0,51;1
"2719";"NIC_1998_EMNV_D1_INC_GPWG";"national";"rural";11107;22706;22706;0,49;1
"2720";"NIC_1998_EMNV_D1_INC_GPWG";"national";"urban";11599;22706;22706;0,51;1
"2721";"NIC_2001_EMNV_D1_CON_GPWG";"national";"rural";10622;22620;22620;0,47;1
"2722";"NIC_2001_EMNV_D1_CON_GPWG";"national";"urban";11998;22620;22620;0,53;1
"2723";"NIC_2001_EMNV_D1_INC_GPWG";"national";"urban";11974;22584;22584;0,53;1
"2724";"NIC_2001_EMNV_D1_INC_GPWG";"national";"rural";10610;22584;22584;0,47;1
"2725";"NIC_2005_EMNV_D1_CON_GPWG";"national";"rural";19276;36520;36520;0,53;1
"2726";"NIC_2005_EMNV_D1_CON_GPWG";"national";"urban";17244;36520;36520;0,47;1
"2727";"NIC_2005_EMNV_D1_INC_GPWG";"national";"urban";17213;36456;36456;0,47;1
"2728";"NIC_2005_EMNV_D1_INC_GPWG";"national";"rural";19243;36456;36456;0,53;1
"2729";"NIC_2009_EMNV_D1_INC_GPWG";"national";"urban";21508;30189;30189;0,71;1
"2730";"NIC_2009_EMNV_D1_INC_GPWG";"national";"rural";8681;30189;30189;0,29;1
"2731";"NIC_2014_EMNV_D1_INC_GPWG";"national";"urban";23353;29073;29073;0,8;1
"2732";"NIC_2014_EMNV_D1_INC_GPWG";"national";"rural";5720;29073;29073;0,2;1
"2733";"NLD_1983_AVO-LIS_D1_INC_BIN";"national";"";398;398;398;1;1
"2734";"NLD_1987_AVO-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2735";"NLD_1990_AVO-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2736";"NLD_1993_SEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2737";"NLD_1999_SEP-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2738";"NLD_2005_EU-SILC_D1_INC_GPWG";"national";"";23680;23680;23680;1;1
"2739";"NLD_2006_EU-SILC_D1_INC_GPWG";"national";"";23016;23016;23016;1;1
"2740";"NLD_2007_EU-SILC_D1_INC_GPWG";"national";"";25835;25835;25835;1;1
"2741";"NLD_2008_EU-SILC_D1_INC_GPWG";"national";"";25394;25394;25394;1;1
"2742";"NLD_2009_EU-SILC_D1_INC_GPWG";"national";"";23644;23644;23644;1;1
"2743";"NLD_2010_EU-SILC_D1_INC_GPWG";"national";"";24581;24581;24581;1;1
"2744";"NLD_2011_EU-SILC_D1_INC_GPWG";"national";"";25408;25408;25408;1;1
"2745";"NLD_2012_EU-SILC_D1_INC_GPWG";"national";"";24913;24913;24913;1;1
"2746";"NLD_2013_EU-SILC_D1_INC_GPWG";"national";"";24587;24587;24587;1;1
"2747";"NLD_2014_EU-SILC_D1_INC_GPWG";"national";"";24445;24445;24445;1;1
"2748";"NLD_2015_EU-SILC_D1_INC_GPWG";"national";"";23316;23316;23316;1;1
"2749";"NLD_2016_EU-SILC_D1_INC_GPWG";"national";"";29492;29492;29492;1;1
"2750";"NLD_2017_EU-SILC_D1_INC_GPWG";"national";"";29649;29649;29649;1;1
"2751";"NLD_2018_EU-SILC_D1_INC_GPWG";"national";"";27537;27537;27537;1;1
"2752";"NLD_2019_EU-SILC_D1_INC_GPWG";"national";"";29808;29808;29808;1;1
"2753";"NLD_2020_EU-SILC_D1_INC_GPWG";"national";"";28527;28527;28527;1;1
"2754";"NLD_2021_EU-SILC_D1_INC_GPWG";"national";"";32533;32533;32533;1;1
"2755";"NLD_2022_EU-SILC_D1_INC_GPWG";"national";"";30287;30287;30287;1;1
"2756";"NOR_1979_IDS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2757";"NOR_1986_IDS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2758";"NOR_1991_IDS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2759";"NOR_1995_IDS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2760";"NOR_2000_IDS-LIS_D1_INC_BIN";"national";"";400;400;400;1;1
"2761";"NOR_2004_EU-SILC_D1_INC_GPWG";"national";"urban";10664;15858;15858;0,67;1
"2762";"NOR_2004_EU-SILC_D1_INC_GPWG";"national";"rural";5194;15858;15858;0,33;1
"2763";"NOR_2005_EU-SILC_D1_INC_GPWG";"national";"urban";10572;15703;15703;0,67;1
"2764";"NOR_2005_EU-SILC_D1_INC_GPWG";"national";"rural";5131;15703;15703;0,33;1
"2765";"NOR_2006_EU-SILC_D1_INC_GPWG";"national";"urban";10336;15451;15451;0,67;1
"2766";"NOR_2006_EU-SILC_D1_INC_GPWG";"national";"rural";5115;15451;15451;0,33;1
"2767";"NOR_2007_EU-SILC_D1_INC_GPWG";"national";"urban";10252;15104;15104;0,68;1
"2768";"NOR_2007_EU-SILC_D1_INC_GPWG";"national";"rural";4852;15104;15104;0,32;1
"2769";"NOR_2008_EU-SILC_D1_INC_GPWG";"national";"urban";9629;14157;14157;0,68;1
"2770";"NOR_2008_EU-SILC_D1_INC_GPWG";"national";"rural";4528;14157;14157;0,32;1
"2771";"NOR_2009_EU-SILC_D1_INC_GPWG";"national";"urban";9511;13844;13844;0,69;1
"2772";"NOR_2009_EU-SILC_D1_INC_GPWG";"national";"rural";4333;13844;13844;0,31;1
"2773";"NOR_2010_EU-SILC_D1_INC_GPWG";"national";"urban";9207;13240;13240;0,7;1
"2774";"NOR_2010_EU-SILC_D1_INC_GPWG";"national";"rural";4033;13240;13240;0,3;1
