"";"cache_id";"reporting_level";"area";"N"
"370";"BLR_2018_HHS_D1_CON_GPWG";"national";"rural";4560
"371";"BLR_2019_HHS_D1_CON_GPWG";"national";"rural";4476
"372";"BLR_2019_HHS_D1_CON_GPWG";"national";"urban";10007
"373";"BLR_2020_HHS_D1_CON_GPWG";"national";"urban";9300
"374";"BLR_2020_HHS_D1_CON_GPWG";"national";"rural";4161
"375";"BLZ_1993_LFS_D1_INC_HIST";"national";"rural";5373
"376";"BLZ_1993_LFS_D1_INC_HIST";"national";"urban";3759
"377";"BLZ_1994_LFS_D1_INC_HIST";"national";"rural";4795
"378";"BLZ_1994_LFS_D1_INC_HIST";"national";"urban";3358
"379";"BLZ_1995_HBS_D1_CON_HIST";"national";"urban";1155
"380";"BLZ_1995_HBS_D1_CON_HIST";"national";"rural";3136
"381";"BLZ_1996_SLC_D1_INC_HIST";"national";"rural";5147
"382";"BLZ_1996_SLC_D1_INC_HIST";"national";"urban";3240
"383";"BLZ_1997_LFS_D1_INC_HIST";"national";"rural";6540
"384";"BLZ_1997_LFS_D1_INC_HIST";"national";"urban";3633
"385";"BLZ_1998_LFS_D1_INC_HIST";"national";"rural";6039
"386";"BLZ_1998_LFS_D1_INC_HIST";"national";"urban";3544
"387";"BLZ_1999_LFS_D1_INC_HIST";"national";"rural";6426
"388";"BLZ_1999_LFS_D1_INC_HIST";"national";"urban";2931
"389";"BOL_1990_EPF_D2_INC_SYNTH";"urban";"urban";100000
"390";"BOL_1992_EIH_D2_INC_GPWG";"urban";"urban";27332
"391";"BOL_1997_ENE_D1_INC_GPWG";"national";"urban";21298
"392";"BOL_1997_ENE_D1_INC_GPWG";"national";"rural";11270
"393";"BOL_1999_ECH_D1_INC_GPWG";"national";"rural";5258
"394";"BOL_1999_ECH_D1_INC_GPWG";"national";"urban";7151
"395";"BOL_2000_ECH_D1_INC_GPWG";"national";"urban";11422
"396";"BOL_2000_ECH_D1_INC_GPWG";"national";"rural";8507
"397";"BOL_2001_EH_D1_INC_GPWG";"national";"urban";12460
"398";"BOL_2001_EH_D1_INC_GPWG";"national";"rural";11679
"399";"BOL_2002_EH_D1_INC_GPWG";"national";"urban";14127
"400";"BOL_2002_EH_D1_INC_GPWG";"national";"rural";9771
"401";"BOL_2004_ECH_D1_INC_GPWG";"national";"urban";30090
"402";"BOL_2004_ECH_D1_INC_GPWG";"national";"rural";8079
"403";"BOL_2005_EH_D1_INC_GPWG";"national";"rural";7383
"404";"BOL_2005_EH_D1_INC_GPWG";"national";"urban";9453
"405";"BOL_2006_EH_D1_INC_GPWG";"national";"urban";11202
"406";"BOL_2006_EH_D1_INC_GPWG";"national";"rural";4697
"407";"BOL_2007_EH_D1_INC_GPWG";"national";"rural";4984
"408";"BOL_2007_EH_D1_INC_GPWG";"national";"urban";11398
"409";"BOL_2008_EH_D1_INC_GPWG";"national";"urban";8724
"410";"BOL_2008_EH_D1_INC_GPWG";"national";"rural";6190
"411";"BOL_2009_EH_D1_INC_GPWG";"national";"urban";9369
"412";"BOL_2009_EH_D1_INC_GPWG";"national";"rural";6131
"413";"BOL_2011_EH_D1_INC_GPWG";"national";"urban";22692
"414";"BOL_2011_EH_D1_INC_GPWG";"national";"rural";10962
"415";"BOL_2012_EH_D1_INC_GPWG";"national";"urban";21645
"416";"BOL_2012_EH_D1_INC_GPWG";"national";"rural";10045
"417";"BOL_2013_EH_D1_INC_GPWG";"national";"urban";26744
"418";"BOL_2013_EH_D1_INC_GPWG";"national";"rural";8661
"419";"BOL_2014_EH_D1_INC_GPWG";"national";"urban";27958
"420";"BOL_2014_EH_D1_INC_GPWG";"national";"rural";8393
"421";"BOL_2015_EH_D1_INC_GPWG";"national";"urban";28954
"422";"BOL_2015_EH_D1_INC_GPWG";"national";"rural";7901
"423";"BOL_2016_EH_D1_INC_GPWG";"national";"urban";29357
"424";"BOL_2016_EH_D1_INC_GPWG";"national";"rural";8846
"425";"BOL_2017_EH_D1_INC_GPWG";"national";"urban";29481
"426";"BOL_2017_EH_D1_INC_GPWG";"national";"rural";8019
"427";"BOL_2018_EH_D1_INC_GPWG";"national";"urban";29159
"428";"BOL_2018_EH_D1_INC_GPWG";"national";"rural";8259
"429";"BOL_2019_EH_D1_INC_GPWG";"national";"rural";8810
"430";"BOL_2019_EH_D1_INC_GPWG";"national";"urban";30503
"431";"BOL_2020_EH_D1_INC_GPWG";"national";"urban";28364
"432";"BOL_2020_EH_D1_INC_GPWG";"national";"rural";8636
"433";"BOL_2021_EH_D1_INC_GPWG";"national";"urban";32375
"434";"BOL_2021_EH_D1_INC_GPWG";"national";"rural";9609
"435";"BRA_1981_PNAD_D1_INC_HIST";"national";"urban";365068
"436";"BRA_1981_PNAD_D1_INC_HIST";"national";"rural";98996
"437";"BRA_1982_PNAD_D1_INC_HIST";"national";"urban";382014
"438";"BRA_1982_PNAD_D1_INC_HIST";"national";"rural";104801
"439";"BRA_1983_PNAD_D1_INC_HIST";"national";"urban";388705
"440";"BRA_1983_PNAD_D1_INC_HIST";"national";"rural";102411
"441";"BRA_1984_PNAD_D1_INC_HIST";"national";"rural";105208
"442";"BRA_1984_PNAD_D1_INC_HIST";"national";"urban";389086
"443";"BRA_1985_PNAD_D1_INC_HIST";"national";"urban";390178
"444";"BRA_1985_PNAD_D1_INC_HIST";"national";"rural";105110
"445";"BRA_1986_PNAD_D1_INC_HIST";"national";"urban";217346
"446";"BRA_1986_PNAD_D1_INC_HIST";"national";"rural";61668
"447";"BRA_1987_PNAD_D1_INC_HIST";"national";"urban";225491
"448";"BRA_1987_PNAD_D1_INC_HIST";"national";"rural";62928
"449";"BRA_1988_PNAD_D1_INC_HIST";"national";"rural";65195
"450";"BRA_1988_PNAD_D1_INC_HIST";"national";"urban";225240
"451";"BRA_1989_PNAD_D1_INC_HIST";"national";"urban";228932
"452";"BRA_1989_PNAD_D1_INC_HIST";"national";"rural";61250
"453";"BRA_1990_PNAD_D1_INC_GPWG";"national";"urban";231822
"454";"BRA_1990_PNAD_D1_INC_GPWG";"national";"rural";63279
"455";"BRA_1992_PNAD_D1_INC_GPWG";"national";"urban";244954
"456";"BRA_1992_PNAD_D1_INC_GPWG";"national";"rural";55369
"457";"BRA_1993_PNAD_D1_INC_GPWG";"national";"urban";255111
"458";"BRA_1993_PNAD_D1_INC_GPWG";"national";"rural";56102
"459";"BRA_1995_PNAD_D1_INC_GPWG";"national";"urban";266170
"460";"BRA_1995_PNAD_D1_INC_GPWG";"national";"rural";57716
"461";"BRA_1996_PNAD_D1_INC_GPWG";"national";"urban";264228
"462";"BRA_1996_PNAD_D1_INC_GPWG";"national";"rural";58627
"463";"BRA_1997_PNAD_D1_INC_GPWG";"national";"urban";277864
"464";"BRA_1997_PNAD_D1_INC_GPWG";"national";"rural";61491
"465";"BRA_1998_PNAD_D1_INC_GPWG";"national";"urban";275441
"466";"BRA_1998_PNAD_D1_INC_GPWG";"national";"rural";59715
"467";"BRA_1999_PNAD_D1_INC_GPWG";"national";"rural";61956
"468";"BRA_1999_PNAD_D1_INC_GPWG";"national";"urban";281933
"469";"BRA_2001_PNAD_D1_INC_GPWG";"national";"urban";318201
"470";"BRA_2001_PNAD_D1_INC_GPWG";"national";"rural";52782
"471";"BRA_2002_PNAD_D1_INC_GPWG";"national";"urban";324664
"472";"BRA_2002_PNAD_D1_INC_GPWG";"national";"rural";53564
"473";"BRA_2003_PNAD_D1_INC_GPWG";"national";"urban";323872
"474";"BRA_2003_PNAD_D1_INC_GPWG";"national";"rural";53934
"475";"BRA_2004_PNAD_D1_INC_GPWG";"national";"urban";328134
"476";"BRA_2004_PNAD_D1_INC_GPWG";"national";"rural";63925
"477";"BRA_2005_PNAD_D1_INC_GPWG";"national";"urban";335715
"478";"BRA_2005_PNAD_D1_INC_GPWG";"national";"rural";66088
"479";"BRA_2006_PNAD_D1_INC_GPWG";"national";"urban";337850
"480";"BRA_2006_PNAD_D1_INC_GPWG";"national";"rural";65359
"481";"BRA_2007_PNAD_D1_INC_GPWG";"national";"urban";329879
"482";"BRA_2007_PNAD_D1_INC_GPWG";"national";"rural";63120
"483";"BRA_2008_PNAD_D1_INC_GPWG";"national";"urban";323567
"484";"BRA_2008_PNAD_D1_INC_GPWG";"national";"rural";60755
"485";"BRA_2009_PNAD_D1_INC_GPWG";"national";"urban";329831
"486";"BRA_2009_PNAD_D1_INC_GPWG";"national";"rural";61426
"487";"BRA_2011_PNAD_D1_INC_GPWG";"national";"urban";294441
"488";"BRA_2011_PNAD_D1_INC_GPWG";"national";"rural";51212
"489";"BRA_2012_PNADC-E1_D1_INC_GPWG";"national";"urban";323760
"490";"BRA_2012_PNADC-E1_D1_INC_GPWG";"national";"rural";117379
"491";"BRA_2013_PNADC-E1_D1_INC_GPWG";"national";"urban";329731
"492";"BRA_2013_PNADC-E1_D1_INC_GPWG";"national";"rural";125331
"493";"BRA_2014_PNADC-E1_D1_INC_GPWG";"national";"urban";332375
"494";"BRA_2014_PNADC-E1_D1_INC_GPWG";"national";"rural";127332
"495";"BRA_2015_PNADC-E1_D1_INC_GPWG";"national";"urban";329895
"496";"BRA_2015_PNADC-E1_D1_INC_GPWG";"national";"rural";125133
"497";"BRA_2016_PNADC-E1_D1_INC_GPWG";"national";"urban";329416
"498";"BRA_2016_PNADC-E1_D1_INC_GPWG";"national";"rural";128487
"499";"BRA_2017_PNADC-E1_D1_INC_GPWG";"national";"urban";329725
"500";"BRA_2017_PNADC-E1_D1_INC_GPWG";"national";"rural";126714
"501";"BRA_2018_PNADC-E1_D1_INC_GPWG";"national";"urban";325037
"502";"BRA_2018_PNADC-E1_D1_INC_GPWG";"national";"rural";126027
"503";"BRA_2019_PNADC-E1_D1_INC_GPWG";"national";"urban";321344
"504";"BRA_2019_PNADC-E1_D1_INC_GPWG";"national";"rural";120926
"505";"BRA_2020_PNADC-E5_D1_INC_GPWG";"national";"urban";265718
"506";"BRA_2020_PNADC-E5_D1_INC_GPWG";"national";"rural";88742
"507";"BRA_2021_PNADC-E5_D1_INC_GPWG";"national";"urban";247895
"508";"BRA_2021_PNADC-E5_D1_INC_GPWG";"national";"rural";86358
"509";"BRA_2022_PNADC-E1_D1_INC_GPWG";"national";"urban";273872
"510";"BRA_2022_PNADC-E1_D1_INC_GPWG";"national";"rural";101741
"511";"BTN_2003_BLSS_D1_CON_GPWG";"national";"rural";9226
"512";"BTN_2003_BLSS_D1_CON_GPWG";"national";"urban";10022
"513";"BTN_2007_BLSS_D1_CON_GPWG";"national";"rural";36211
"514";"BTN_2007_BLSS_D1_CON_GPWG";"national";"urban";12954
"515";"BTN_2012_BLSS_D1_CON_GPWG";"national";"rural";20803
"516";"BTN_2012_BLSS_D1_CON_GPWG";"national";"urban";19409
"517";"BTN_2017_BLSS_D1_CON_GPWG";"national";"rural";28949
"518";"BTN_2017_BLSS_D1_CON_GPWG";"national";"urban";18974
"519";"BTN_2022_BLSS_D1_CON_GPWG";"national";"";52822
"520";"BWA_1985_HIES_D1_CON_SYNTH";"national";"national";100000
"521";"BWA_1993_HIES_D1_CON_SYNTH";"national";"national";100000
"522";"BWA_2002_HIES_D1_CON_GPWG";"national";"rural";1462
"523";"BWA_2002_HIES_D1_CON_GPWG";"national";"urban";4585
"524";"BWA_2009_CWIS_D1_CON_GPWG";"national";"rural";11803
"525";"BWA_2009_CWIS_D1_CON_GPWG";"national";"urban";15408
"526";"BWA_2015_BMTHS_D1_CON_GPWG";"national";"rural";9301
"527";"BWA_2015_BMTHS_D1_CON_GPWG";"national";"urban";15413
"528";"CAF_1992_EPCM_D1_CON_SYNTH";"national";"national";100000
"529";"CAF_2008_ECASEB_D1_CON_GPWG";"national";"rural";12842
"530";"CAF_2008_ECASEB_D1_CON_GPWG";"national";"urban";19124
"531";"CAF_2021_EHCVM_D1_CON_GPWG";"national";"urban";14201
"532";"CAF_2021_EHCVM_D1_CON_GPWG";"national";"rural";18167
"533";"CAN_1971_SCF-LIS_D1_INC_BIN";"national";"";400
"534";"CAN_1973_SCF-LIS_D1_INC_BIN";"national";"";400
"535";"CAN_1975_SCF-LIS_D1_INC_BIN";"national";"";400
"536";"CAN_1977_SCF-LIS_D1_INC_BIN";"national";"";400
"537";"CAN_1979_SCF-LIS_D1_INC_BIN";"national";"";400
"538";"CAN_1981_SCF-LIS_D1_INC_BIN";"national";"";400
"539";"CAN_1982_SCF-LIS_D1_INC_BIN";"national";"";400
"540";"CAN_1984_SCF-LIS_D1_INC_BIN";"national";"";400
"541";"CAN_1985_SCF-LIS_D1_INC_BIN";"national";"";400
"542";"CAN_1986_SCF-LIS_D1_INC_BIN";"national";"";400
"543";"CAN_1987_SCF-LIS_D1_INC_BIN";"national";"";400
"544";"CAN_1988_SCF-LIS_D1_INC_BIN";"national";"";400
"545";"CAN_1989_SCF-LIS_D1_INC_BIN";"national";"";400
"546";"CAN_1990_SCF-LIS_D1_INC_BIN";"national";"";400
"547";"CAN_1991_SCF-LIS_D1_INC_BIN";"national";"";400
"548";"CAN_1992_SCF-LIS_D1_INC_BIN";"national";"";400
"549";"CAN_1993_SCF-LIS_D1_INC_BIN";"national";"";400
"550";"CAN_1994_SCF-LIS_D1_INC_BIN";"national";"";400
"551";"CAN_1995_SCF-LIS_D1_INC_BIN";"national";"";400
"552";"CAN_1996_SLID-LIS_D1_INC_BIN";"national";"";400
"553";"CAN_1997_SLID-LIS_D1_INC_BIN";"national";"";400
"554";"CAN_1998_SLID-LIS_D1_INC_BIN";"national";"";400
"555";"CAN_1999_SLID-LIS_D1_INC_BIN";"national";"";400
"556";"CAN_2000_SLID-LIS_D1_INC_BIN";"national";"";400
"557";"CAN_2001_SLID-LIS_D1_INC_BIN";"national";"";400
"558";"CAN_2002_SLID-LIS_D1_INC_BIN";"national";"";400
"559";"CAN_2003_SLID-LIS_D1_INC_BIN";"national";"";400
"560";"CAN_2004_SLID-LIS_D1_INC_BIN";"national";"";400
"561";"CAN_2005_SLID-LIS_D1_INC_BIN";"national";"";400
"562";"CAN_2006_SLID-LIS_D1_INC_BIN";"national";"";400
"563";"CAN_2007_SLID-LIS_D1_INC_BIN";"national";"";400
"564";"CAN_2008_SLID-LIS_D1_INC_BIN";"national";"";400
"565";"CAN_2009_SLID-LIS_D1_INC_BIN";"national";"";400
"566";"CAN_2010_SLID-LIS_D1_INC_BIN";"national";"";400
"567";"CAN_2011_SLID-LIS_D1_INC_BIN";"national";"";400
"568";"CAN_2012_CIS-LIS_D1_INC_BIN";"national";"";400
"569";"CAN_2013_CIS-LIS_D1_INC_BIN";"national";"";400
"570";"CAN_2014_CIS-LIS_D1_INC_BIN";"national";"";400
"571";"CAN_2015_CIS-LIS_D1_INC_BIN";"national";"";400
"572";"CAN_2016_CIS-LIS_D1_INC_BIN";"national";"";400
"573";"CAN_2017_CIS-LIS_D1_INC_BIN";"national";"";400
"574";"CAN_2018_CIS-LIS_D1_INC_BIN";"national";"";400
"575";"CAN_2019_CIS-LIS_D1_INC_BIN";"national";"";400
"576";"CHE_1982_SIWS-LIS_D1_INC_BIN";"national";"";400
"577";"CHE_1992_NPS-LIS_D1_INC_BIN";"national";"";400
"578";"CHE_2000_IES-LIS_D1_INC_BIN";"national";"";400
"579";"CHE_2002_IES-LIS_D1_INC_BIN";"national";"";400
"580";"CHE_2004_IES-LIS_D1_INC_BIN";"national";"";400
"581";"CHE_2007_EU-SILC_D1_INC_GPWG";"national";"urban";13481
"582";"CHE_2007_EU-SILC_D1_INC_GPWG";"national";"rural";2433
"583";"CHE_2008_EU-SILC_D1_INC_GPWG";"national";"urban";13892
"584";"CHE_2008_EU-SILC_D1_INC_GPWG";"national";"rural";2471
"585";"CHE_2009_EU-SILC_D1_INC_GPWG";"national";"urban";14876
"586";"CHE_2009_EU-SILC_D1_INC_GPWG";"national";"rural";2647
"587";"CHE_2010_EU-SILC_D1_INC_GPWG";"national";"rural";2721
"588";"CHE_2010_EU-SILC_D1_INC_GPWG";"national";"urban";15212
"589";"CHE_2011_EU-SILC_D1_INC_GPWG";"national";"urban";15061
"590";"CHE_2011_EU-SILC_D1_INC_GPWG";"national";"rural";2512
"591";"CHE_2012_EU-SILC_D1_INC_GPWG";"national";"rural";4519
"592";"CHE_2012_EU-SILC_D1_INC_GPWG";"national";"urban";12930
"593";"CHE_2013_EU-SILC_D1_INC_GPWG";"national";"rural";4385
"594";"CHE_2013_EU-SILC_D1_INC_GPWG";"national";"urban";12508
"595";"CHE_2014_EU-SILC_D1_INC_GPWG";"national";"urban";11568
"596";"CHE_2014_EU-SILC_D1_INC_GPWG";"national";"rural";4060
"597";"CHE_2015_EU-SILC_D1_INC_GPWG";"national";"urban";12818
"598";"CHE_2015_EU-SILC_D1_INC_GPWG";"national";"rural";4331
"599";"CHE_2016_EU-SILC_D1_INC_GPWG";"national";"rural";4436
"600";"CHE_2016_EU-SILC_D1_INC_GPWG";"national";"urban";13430
"601";"CHE_2017_EU-SILC_D1_INC_GPWG";"national";"urban";14888
"602";"CHE_2017_EU-SILC_D1_INC_GPWG";"national";"rural";3791
"603";"CHE_2018_EU-SILC_D1_INC_GPWG";"national";"urban";12268
"604";"CHE_2018_EU-SILC_D1_INC_GPWG";"national";"rural";2925
"605";"CHE_2019_EU-SILC_D1_INC_GPWG";"national";"urban";13441
"606";"CHE_2019_EU-SILC_D1_INC_GPWG";"national";"rural";3207
"607";"CHE_2020_EU-SILC_D1_INC_GPWG";"national";"rural";3480
"608";"CHE_2020_EU-SILC_D1_INC_GPWG";"national";"urban";14711
"609";"CHE_2021_EU-SILC_D1_INC_GPWG";"national";"urban";15309
"610";"CHE_2021_EU-SILC_D1_INC_GPWG";"national";"rural";3562
"611";"CHL_1987_CASEN_D1_INC_HIST";"national";"urban";65690
"612";"CHL_1987_CASEN_D1_INC_HIST";"national";"rural";27145
"613";"CHL_1990_CASEN_D1_INC_GPWG";"national";"rural";28455
"614";"CHL_1990_CASEN_D1_INC_GPWG";"national";"urban";72286
"615";"CHL_1992_CASEN_D1_INC_GPWG";"national";"rural";45414
"616";"CHL_1992_CASEN_D1_INC_GPWG";"national";"urban";91280
"617";"CHL_1994_CASEN_D1_INC_GPWG";"national";"urban";110165
"618";"CHL_1994_CASEN_D1_INC_GPWG";"national";"rural";65633
"619";"CHL_1996_CASEN_D1_INC_GPWG";"national";"urban";96549
"620";"CHL_1996_CASEN_D1_INC_GPWG";"national";"rural";32435
"621";"CHL_1998_CASEN_D1_INC_GPWG";"national";"urban";129614
"622";"CHL_1998_CASEN_D1_INC_GPWG";"national";"rural";52390
"623";"CHL_2000_CASEN_D1_INC_GPWG";"national";"urban";141940
"624";"CHL_2000_CASEN_D1_INC_GPWG";"national";"rural";99038
"625";"CHL_2003_CASEN_D1_INC_GPWG";"national";"urban";152256
"626";"CHL_2003_CASEN_D1_INC_GPWG";"national";"rural";92445
"627";"CHL_2006_CASEN_D1_INC_GPWG";"national";"urban";162779
"628";"CHL_2006_CASEN_D1_INC_GPWG";"national";"rural";99718
"629";"CHL_2009_CASEN_D1_INC_GPWG";"national";"urban";155590
"630";"CHL_2009_CASEN_D1_INC_GPWG";"national";"rural";86574
"631";"CHL_2011_CASEN_D1_INC_GPWG";"national";"urban";157374
"632";"CHL_2011_CASEN_D1_INC_GPWG";"national";"rural";40034
"633";"CHL_2013_CASEN_D1_INC_GPWG";"national";"urban";173734
"634";"CHL_2013_CASEN_D1_INC_GPWG";"national";"rural";41077
"635";"CHL_2015_CASEN_D1_INC_GPWG";"national";"urban";205466
"636";"CHL_2015_CASEN_D1_INC_GPWG";"national";"rural";56899
"637";"CHL_2017_CASEN_D1_INC_GPWG";"national";"urban";173319
"638";"CHL_2017_CASEN_D1_INC_GPWG";"national";"rural";40050
"639";"CHL_2020_CASEN_D1_INC_GPWG";"national";"urban";155538
"640";"CHL_2020_CASEN_D1_INC_GPWG";"national";"rural";29263
"641";"CHL_2022_CASEN_D1_INC_GPWG";"national";"urban";158340
"642";"CHL_2022_CASEN_D1_INC_GPWG";"national";"rural";39793
"643";"CHN_1981_CRHS-CUHS_D2_INC_SYNTH";"rural";"rural";100000
"644";"CHN_1981_CRHS-CUHS_D2_INC_SYNTH";"urban";"urban";100000
"645";"CHN_1984_CRHS-CUHS_D2_INC_SYNTH";"rural";"rural";100000
"646";"CHN_1984_CRHS-CUHS_D2_INC_SYNTH";"urban";"urban";100000
"647";"CHN_1987_CRHS-CUHS_D2_INC_SYNTH";"rural";"rural";100000
"648";"CHN_1987_CRHS-CUHS_D2_INC_SYNTH";"urban";"urban";100000
"649";"CHN_1990_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"650";"CHN_1990_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"651";"CHN_1993_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"652";"CHN_1993_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"653";"CHN_1996_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"654";"CHN_1996_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"655";"CHN_1999_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"656";"CHN_1999_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"657";"CHN_2002_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"658";"CHN_2002_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"659";"CHN_2005_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"660";"CHN_2005_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"661";"CHN_2008_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"662";"CHN_2008_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"663";"CHN_2010_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"664";"CHN_2010_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"665";"CHN_2011_CRHS-CUHS_D2_CON_SYNTH";"rural";"rural";100000
"666";"CHN_2011_CRHS-CUHS_D2_CON_SYNTH";"urban";"urban";100000
"667";"CHN_2012_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"668";"CHN_2012_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"669";"CHN_2013_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"670";"CHN_2013_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"671";"CHN_2014_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"672";"CHN_2014_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"673";"CHN_2015_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"674";"CHN_2015_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"675";"CHN_2016_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"676";"CHN_2016_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"677";"CHN_2017_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"678";"CHN_2017_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"679";"CHN_2018_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"680";"CHN_2018_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"681";"CHN_2019_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"682";"CHN_2019_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"683";"CHN_2020_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"684";"CHN_2020_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"685";"CHN_2021_CNIHS_D2_CON_SYNTH";"rural";"rural";100000
"686";"CHN_2021_CNIHS_D2_CON_SYNTH";"urban";"urban";100000
"687";"CIV_1985_EPAM_D1_CON_GPWG";"national";"rural";906
"688";"CIV_1985_EPAM_D1_CON_GPWG";"national";"urban";678
"689";"CIV_1986_EPAM_D1_CON_GPWG";"national";"rural";911
"690";"CIV_1986_EPAM_D1_CON_GPWG";"national";"urban";688
"691";"CIV_1987_EPAM_D1_CON_GPWG";"national";"rural";800
"692";"CIV_1987_EPAM_D1_CON_GPWG";"national";"urban";800
"693";"CIV_1988_EPAM_D1_CON_GPWG";"national";"rural";864
"694";"CIV_1988_EPAM_D1_CON_GPWG";"national";"urban";736
"695";"CIV_1992_EP_D1_CON_GPWG";"national";"rural";4239
"696";"CIV_1992_EP_D1_CON_GPWG";"national";"urban";5360
"697";"CIV_1995_ENV_D1_CON_GPWG";"national";"rural";520
"698";"CIV_1995_ENV_D1_CON_GPWG";"national";"urban";480
"699";"CIV_1998_ENV_D1_CON_GPWG";"national";"rural";2280
"700";"CIV_1998_ENV_D1_CON_GPWG";"national";"urban";1920
"701";"CIV_2002_ENV_D1_CON_GPWG";"national";"urban";4979
"702";"CIV_2002_ENV_D1_CON_GPWG";"national";"rural";5819
"703";"CIV_2008_ENV_D1_CON_GPWG";"national";"urban";6600
"704";"CIV_2008_ENV_D1_CON_GPWG";"national";"rural";6000
"705";"CIV_2015_ENV_D1_CON_GPWG";"national";"rural";7115
"706";"CIV_2015_ENV_D1_CON_GPWG";"national";"urban";5784
"707";"CIV_2018_EHCVM_D1_CON_GPWG";"national";"rural";37592
"708";"CIV_2018_EHCVM_D1_CON_GPWG";"national";"urban";23524
"709";"CIV_2021_EHCVM_D1_CON_GPWG";"national";"rural";39318
"710";"CIV_2021_EHCVM_D1_CON_GPWG";"national";"urban";25173
"711";"CMR_1996_ECAM-I_D1_CON_GPWG";"national";"urban";1227
"712";"CMR_1996_ECAM-I_D1_CON_GPWG";"national";"rural";501
"713";"CMR_2001_ECAM-II_D1_CON_GPWG";"national";"rural";3880
"714";"CMR_2001_ECAM-II_D1_CON_GPWG";"national";"urban";7112
"715";"CMR_2007_ECAM-III_D1_CON_GPWG";"national";"rural";5026
"716";"CMR_2007_ECAM-III_D1_CON_GPWG";"national";"urban";6365
"717";"CMR_2014_ECAM-IV_D1_CON_GPWG";"national";"rural";23277
"718";"CMR_2014_ECAM-IV_D1_CON_GPWG";"national";"urban";23283
"719";"CMR_2021_ECAM-V_D1_CON_GPWG";"national";"rural";24082
"720";"CMR_2021_ECAM-V_D1_CON_GPWG";"national";"urban";25162
"721";"COD_2004_E123_D1_CON_GPWG";"national";"rural";6519
"722";"COD_2004_E123_D1_CON_GPWG";"national";"urban";5384
"723";"COD_2012_E123_D1_CON_GPWG";"national";"rural";58253
"724";"COD_2012_E123_D1_CON_GPWG";"national";"urban";52276
"725";"COD_2020_EGI-ODD_D1_CON_GPWG";"national";"";8993
"726";"COG_2005_ECOM_D1_CON_GPWG";"national";"rural";1955
"727";"COG_2005_ECOM_D1_CON_GPWG";"national";"urban";3047
"728";"COG_2011_ECOM_D1_CON_GPWG";"national";"rural";22567
"729";"COG_2011_ECOM_D1_CON_GPWG";"national";"urban";22169
"730";"COL_1980_ENH_D2_INC_SYNTH";"urban";"urban";100000
"731";"COL_1988_ENH_D2_INC_SYNTH";"urban";"urban";100000
"732";"COL_1989_ENH_D2_INC_SYNTH";"urban";"urban";100000
"733";"COL_1991_ENH_D2_INC_SYNTH";"urban";"urban";100000
"734";"COL_1992_ENH_D1_INC_HIST";"national";"urban";60190
"735";"COL_1996_ENH_D1_INC_HIST";"national";"urban";90845
"736";"COL_1996_ENH_D1_INC_HIST";"national";"rural";35507
"737";"COL_1999_ENH_D1_INC_HIST";"national";"urban";88346
"738";"COL_1999_ENH_D1_INC_HIST";"national";"rural";48280
"739";"COL_2000_ENH_D1_INC_HIST";"national";"urban";94284
"740";"COL_2001_ECH_D1_INC_GPWG";"national";"urban";97181
"741";"COL_2001_ECH_D1_INC_GPWG";"national";"rural";10840
"742";"COL_2002_ECH_D1_INC_GPWG";"national";"urban";120408
